"id","code","name","tag_ids/id","user_type_id/id","chart_template_id/id","reconcile"
"chart_skr04_220","0220","GrundstücksgleicheRechte","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_225","0225","GrundstückemitSubstanzverzehr","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_230","0230","BautenaufeigenenGrundstücken","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_235","0235","GrundstückswerteeigenerbebauterGrundstücke","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_240","0240","Geschäftsbauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_250","0250","Fabrikbauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_260","0260","AndereBauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_270","0270","Garagen","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_280","0280","AußenanlagenFabrikundGeschäftsbauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_285","0285","Hof-undWegebefestigungen","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_290","0290","EinrichtungenfürGeschäfts-Fabrik-undandereBauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_300","0300","Wohnbauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_305","0305","Garagen","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_310","0310","Außenanlagen","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_315","0315","Hof-undWegebefestigungen","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_320","0320","EinrichtungenfürWohnbauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_329","0329","GebäudeteildeshäuslichenArbeitszimmers","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_330","0330","BautenauffremdenGrundstücken","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_340","0340","Geschäftsbauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_350","0350","Fabrikbauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_360","0360","Wohnbauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_370","0370","AndereBauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_380","0380","Garagen","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_390","0390","Außenanlagen","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_395","0395","Hof-undWegebefestigungen","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_398","0398","EinrichtungFabrik-undGeschäftsbauten","l10n_de.tag_de_asset_bs_A_II_1","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_400","0400","TechnischeAnlagenundMaschinen","l10n_de.tag_de_asset_bs_A_II_2","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_420","0420","TechnischeAnlagen","l10n_de.tag_de_asset_bs_A_II_2","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_440","0440","Maschinen","l10n_de.tag_de_asset_bs_A_II_2","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_450","0450","TransportanlagenundÄhnliches","l10n_de.tag_de_asset_bs_A_II_2","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_460","0460","MaschinengebundeneWerkzeuge","l10n_de.tag_de_asset_bs_A_II_2","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_470","0470","Betriebsvorrichtungen","l10n_de.tag_de_asset_bs_A_II_2","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_500","0500","Betriebs-undGeschäftsausstattung","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_510","0510","AndereAnlagen","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_520","0520","Pkw","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_540","0540","Lkw","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_560","0560","SonstigeTransportmittel","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_620","0620","Werkzeuge","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_630","0630","Betriebsausstattung","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_635","0635","Geschäftsausstattung","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_640","0640","Ladeneinrichtung","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_650","0650","Büroeinrichtung","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_660","0660","Gerüst-undSchalungsmaterial","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_670","0670","GeringwertigeWirtschaftsgüter","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_675","0675","GeringwertigeWirtschaftsgüterSammelposten","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_680","0680","EinbauteninfremdeGrundstücke","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_690","0690","SonstigeBetriebs-undGeschäftsausstattung","l10n_de.tag_de_asset_bs_A_II_3","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_700","0700","GeleisteteAnzahlungenundAnlagenimBau","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_705","0705","AnzahlungenaufGrundstückeohneBauten","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_710","0710","Geschäfts-,Fabrik-undandereBautenimBau","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_720","0720","AnzahlungenaufBautenaufeigenenGrundstücken","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_725","0725","WohnbautenimBau","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_735","0735","AnzahlungenaufWohnbautenaufeigenenGrundstücken","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_740","0740","Geschäfts-,Fabrik-undandereBautenimBau","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_755","0755","WohnbautenimBau","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_765","0765","AnzahlungenaufWohnbautenauffremdenGrundtücken","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_770","0770","TechnischeAnlagenundMaschinenimBau","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_780","0780","AnzahlungenaufTechnischeAnlagenundMaschinen","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_785","0785","AndereAnlagen,Betriebs-undGeschäftsausstattungimBau","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_795","0795","AnzahlungenaufandereAnlagen,Betriebs-undGeschäftsausstattung","l10n_de.tag_de_asset_bs_A_II_4","account.data_account_type_fixed_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_800","0800","AnteileanverbundenenUnternehmen","l10n_de.tag_de_asset_bs_A_III_1","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_803","0803","AnteileanverbundenenUnternehmen,Personengesellschaften","l10n_de.tag_de_asset_bs_A_III_1","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_804","0804","AnteileanverbundenenUnternehmen,Kapitalgesellschaften","l10n_de.tag_de_asset_bs_A_III_1","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_805","0805","AnteileanherrschenderodermehrheitlichbeteiligterPersonengesellschaften","l10n_de.tag_de_asset_bs_A_III_1","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_808","0808","AnteileanherrschenderodermehrheitlichbeteiligterKapitalgesellschaften","l10n_de.tag_de_asset_bs_A_III_1","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_809","0809","AnteileanherrschenderodermitMehrheitbeteiligterGesellschaft","l10n_de.tag_de_asset_bs_A_III_1","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_810","0810","AusleihungenanverbundeneUnternehmen","l10n_de.tag_de_asset_bs_A_III_2","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_813","0813","AusleihungenanverbundeneUnternehmen,Personengesellschaften","l10n_de.tag_de_asset_bs_A_III_2","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_814","0814","AusleihungenanverbundeneUnternehmen,Kapitalgesellschaften","l10n_de.tag_de_asset_bs_A_III_2","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_815","0815","AusleihungenanverbundeneUnternehmen,Einzelunternehmen","l10n_de.tag_de_asset_bs_A_III_2","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_820","0820","Beteiligungen","l10n_de.tag_de_asset_bs_A_III_3","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_829","0829","BeteiligungeinerGmbHandCo.KGaneinerKomplementär-GmbH","l10n_de.tag_de_asset_bs_A_III_3","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_830","0830","TypischstilleBeteiligungen","l10n_de.tag_de_asset_bs_A_III_3","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_840","0840","AtypischstilleBeteiligungen","l10n_de.tag_de_asset_bs_A_III_3","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_850","0850","BeteiligungenanKapitalgesellschaften","l10n_de.tag_de_asset_bs_A_III_3","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_860","0860","BeteiligungenanPersonengesellschaften","l10n_de.tag_de_asset_bs_A_III_3","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_880","0880","AusleihungenanUNmitBeteiligungsverhältnis","l10n_de.tag_de_asset_bs_A_III_4","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_883","0883","AusleihungenanUNmitBeteiligungsverhältnis,Personengesellschaften","l10n_de.tag_de_asset_bs_A_III_4","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_885","0885","AusleihungenanUNmitBeteiligungsverhältnis,Kapitalgesellschaften","l10n_de.tag_de_asset_bs_A_III_4","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_900","0900","WertpapieredesAnlagevermögens","l10n_de.tag_de_asset_bs_A_III_5","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_910","0910","WertpapieremitGewinnbeteiligungsansprüchen","l10n_de.tag_de_asset_bs_A_III_5","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_920","0920","FestverzinslicheWertpapiere","l10n_de.tag_de_asset_bs_A_III_5","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_930","0930","SonstigeAusleihungen","l10n_de.tag_de_asset_bs_A_III_6","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_940","0940","Darlehen","l10n_de.tag_de_asset_bs_A_III_6","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_960","0960","AusleihungenanGesellschafter","l10n_de.tag_de_asset_bs_A_III_6","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_961","0961","AusleihungenanGmbH-Gesellschafter","l10n_de.tag_de_asset_bs_A_III_6","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_962","0962","AusleihungenanpersönlichhaftendeGesellschafter","l10n_de.tag_de_asset_bs_A_III_6","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_963","0963","AusleihungenanKommanditisten","l10n_de.tag_de_asset_bs_A_III_6","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_964","0964","AusleihungenstilleGesellschafter","l10n_de.tag_de_asset_bs_A_III_6","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_970","0970","AusleihungenannahestehendePersonen ","l10n_de.tag_de_asset_bs_A_III_6","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_980","0980","GenossenschaftsanteilezumlangfristigenVerbleib","l10n_de.tag_de_asset_bs_A_III_3","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1000","1000","Roh-,Hilfs-undBetriebsstoffe","l10n_de.tag_de_asset_bs_B_I_1","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1040","1040","UnfertigeErzeugnisseundLeistungen","l10n_de.tag_de_asset_bs_B_I_2","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1050","1050","UnfertigeErzeugnisse","l10n_de.tag_de_asset_bs_B_I_2","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1080","1080","UnfertigeLeistungen","l10n_de.tag_de_asset_bs_B_I_2","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1090","1090","InAusführungbefindlicheBauaufträge","l10n_de.tag_de_asset_bs_B_I_2","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1095","1095","InArbeitbefindlicheAufträge","l10n_de.tag_de_asset_bs_B_I_2","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1100","1100","FertigeErzeugnisseundWaren","l10n_de.tag_de_asset_bs_B_I_3","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1110","1110","FertigeErzeugnisse","l10n_de.tag_de_asset_bs_B_I_3","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1140","1140","Waren","l10n_de.tag_de_asset_bs_B_I_3","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1180","1180","GeleisteteAnzahlungenaufVorräte","l10n_de.tag_de_asset_bs_B_I_4","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1181","1181","GeleisteteAnzahlungen7%Vorsteuer","l10n_de.tag_de_asset_bs_B_I_4","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1186","1186","GeleisteteAnzahlungen19%Vorsteuer","l10n_de.tag_de_asset_bs_B_I_4","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1190","1190","ErhalteneAnzahlungenaufBestellungen(vonVorrätenoffenabgesetzt)","l10n_de.tag_de_asset_bs_B_I_4","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1200","1200","ForderungenausLieferungenundLeistungen","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_1205","1205","ForderungenausLieferungenundLeistungen(Flectra)","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_1206","1206","ForderungenausLieferungenundLeistungen(PoS)","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_1210","1210","ForderungenausLieferungenundLeistungenohneKontokorrent","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_1215","1215","ForderungenausLieferungenundLeistungenzumallgemeinenSteuersatz","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_1216","1216","ForderungenausLieferungenundLeistungenzumermäßigtenSteuersatz","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_1217","1217","Forderungenausstfr.odernichtstb.LieferungenundLeistungen","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_1218","1218","ForderungenausLieferungenundLeistungengemäß§24UStG","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_1219","1219","Gegenkonto1215-1218beiAufteilungderFord.nachSteuersätzen(EÜR)","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_1220","1220","Forderungennach§11EStGfür§4/3","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_1221","1221","ForderungenausLieferungenundLeistungenohneKontokorrentb.1J","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1225","1225","ForderungenausLieferungenundLeistungenohneKontokorrentg.1J","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1230","1230","WechselausLieferungenundLeistungen","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1231","1231","WechselausLieferungenundLeistungen-Restlaufzeitbis1Jahr","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1232","1232","WechselausLieferungenundLeistungen-Restlaufzeitgrößer1Jahr","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1235","1235","WechselausLieferungenundLeistungen,bundesbankfähig","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1240","1240","ZweifelhafteForderungen","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_1241","1241","ZweifelhafteForderungen-Restlaufzeitbis1Jahr","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_1245","1245","ZweifelhafteForderungen-Restlaufzeitgrößer1Jahr","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_non_current_assets","l10n_de_skr04.l10n_chart_de_skr04",""
