"id","name","code","user_type_id/id","chart_template_id/id","tag_ids/id","reconcile"
"pcg_10641","Plus-valuesnettesàlongterme","106410","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_10643","Réservesconsécutivesàl'octroidesubventionsd'investissement","106430","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_10648","Autresréservesréglementées","106480","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1068","Autresréserves","106800","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_10681","Réservedepropreassureur","106810","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_10688","Réservesdiverses","106880","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_107","Écartsd'équivalence","107000","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_108","Comptedel'exploitant","108000","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_109","Actionnaires:capitalsouscrit-nonappelé","109000","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_110","Reportànouveau(soldecréditeur)","110000","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_119","Reportànouveau(soldedébiteur)","119000","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_120","Résultatdel'exercice(bénéfice)","120000","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_129","Résultatdel'exercice(perte)","129000","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1311","Subventionsd'équipement-État","131100","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1312","Subventionsd'équipement-Régions","131200","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1313","Subventionsd'équipement-Départements","131300","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1314","Subventionsd'équipement-Communes","131400","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1315","Subventionsd'équipement-Collectivitéspubliques","131500","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1316","Subventionsd'équipement-Entreprisespubliques","131600","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1317","Subventionsd'équipement-Entreprisesetorganismesprivés","131700","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1318","Subventionsd'équipement-Autres","131800","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_138","Autressubventionsd'investissement(mêmeventilationquecelleducompte131)","138000","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_13911","Subventionsd'équipementinscritesaucomptederésultat-État","139110","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_13912","Subventionsd'équipementinscritesaucomptederésultat-Régions","139120","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_13913","Subventionsd'équipementinscritesaucomptederésultat-Départements","139130","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_13914","Subventionsd'équipementinscritesaucomptederésultat-Communes","139140","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_13915","Subventionsd'équipementinscritesaucomptederésultat-Collectivitéspubliques","139150","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_13916","Subventionsd'équipementinscritesaucomptederésultat-Entreprisespubliques","139160","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_13917","Subventionsd'équipementinscritesaucomptederésultat-Entreprisesetorganismesprivés","139170","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_13918","Subventionsd'équipementinscritesaucomptederésultat-Autres","139180","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1398","Autressubventionsd'investissement(mêmeventilationquecelleducompte1391)","139800","account.data_account_type_equity","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1423","Provisionsreconstitutiondesgisementsminiersetpétroliers","142300","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1424","Provisionspourinvestissement(participationdessalariés)","142400","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1431","Provisionsréglementéesrelativesauxstocks-Haussedeprix","143100","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1432","Provisionsréglementéesrelativesauxstocks-Fluctuationdescours","143200","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_144","Provisionsréglementéesrelativesauxautresélémentsdel'actif","144000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_145","Amortissementsdérogatoires","145000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_146","Provisionspécialederéévaluation","146000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_147","Plus-valuesréinvesties","147000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_148","Autresprovisionsréglementées","148000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1511","Provisionspourlitiges","151100","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1512","Provisionspourgarantiesdonnéesauxclients","151200","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1513","Provisionspourpertessurmarchésàterme","151300","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1514","Provisionspouramendesetpénalités","151400","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1515","Provisionspourpertesdechange","151500","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1516","Provisionspourpertessurcontrats","151600","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1518","Autresprovisionspourrisques","151800","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_153","Provisionspourpensionsetobligationssimilaires","153000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_154","Provisionspourrestructurations","154000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_155","Provisionspourimpôts","155000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_156","Provisionspourrenouvellementdesimmobilisations(entreprisesconcessionnaires)","156000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_157","Provisionspourchargesàrépartirsurplusieursexercices","157000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1572","Provisionspourchargesàrépartirsurplusieursexercices-Grosentretienougrandesrévisions","157200","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1581","Provisionspourremisesenétat","158100","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_161","Empruntsobligatairesconvertibles","161000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_162","Obligationsreprésentativesdepassifsnetsremisenfiducie","162000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_163","Autresempruntsobligataires","163000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_164","Empruntsauprèsdesétablissementsdecrédit","164000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1651","Dépôts","165100","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1655","Cautionnements","165500","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1661","Participationdessalariésauxrésultats-Comptesbloqués","166100","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1662","Participationdessalariésauxrésultats-Fondsdeparticipation","166200","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1671","Empruntsetdettesassortisdeconditionsparticulières-Emissionsdetitresparticipatifs","167100","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1674","Empruntsetdettesassortisdeconditionsparticulières-Avancesconditionnéesdel'État","167400","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1675","Empruntsetdettesassortisdeconditionsparticulières-Empruntsparticipatifs","167500","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1681","Autresempruntsetdettesassimilées-Autresemprunts","168100","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1685","Autresempruntsetdettesassimilées-Rentesviagèrescapitalisées","168500","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1687","Autresempruntsetdettesassimilées-Autresdettes","168700","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1688","Intérêtscourus","168800","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_16881","Intérêtscourussurempruntsobligatairesconvertibles","168810","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_16883","Intérêtscourussurautresempruntsobligataires","168830","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_16884","Intérêtscourussurempruntsauprèsdesétablissementsdecrédit","168840","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_16885","Intérêtscourussurdépôtsetcautionnementsreçus","168850","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_16886","Intérêtscourussurparticipationdessalariésauxrésultats","168860","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_16887","Intérêtscourussurempruntsetdettesassortisdeconditionsparticulières","168870","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_16888","Intérêtscourussurautresempruntsetdettesassimilées","168880","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_169","Primesderemboursementdesobligations","169000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_171","Dettesrattachéesàdesparticipations(groupe)","171000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_174","Dettesrattachéesàdesparticipations(horsgroupe)","174000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1781","Dettesrattachéesàdessociétésenparticipation-Principal","178100","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_1788","Dettesrattachéesàdessociétésenparticipation-Intérêtscourus","178800","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_181","Comptesdeliaisondesétablissements","181000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_186","Biensetprestationsdeserviceséchangésentreétablissements(charges)","186000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_187","Biensetprestationsdeserviceséchangésentreétablissements(produits)","187000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_188","Comptesdeliaisondessociétésenparticipation","188000","account.data_account_type_current_liabilities","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2011","Immobilisationsincorporelles-Fraisd'établissement-Fraisdeconstitution","201100","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2012","Fraisdepremierétablissement","201200","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_20121","Immobilisationsincorporelles-Fraisd'établissement-Fraisdeprospection","201210","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_20122","Immobilisationsincorporelles-Fraisd'établissement-Fraisdepublicité","201220","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2013","Immobilisationsincorporelles-Fraisd'augmentationdecapitaletd'opérationsdiverses(fusions,scissions,transformations)","201300","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_203","Immobilisationsincorporelles-Fraisderechercheetdedéveloppement","203000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_205","Immobilisationsincorporelles-Concessionsetdroitssimilaires,brevets,licences,marques,procédés,logiciels,droitsetvaleurssimilaires","205000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_206","Immobilisationsincorporelles-Droitaubail","206000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_207","Immobilisationsincorporelles-Fondscommercial","207000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_208","Autresimmobilisationsincorporelles","208000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2111","Immobilisationscorporelles-Terrainsnus","211100","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2112","Immobilisationscorporelles-Terrainsaménagés","211200","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2113","Immobilisationscorporelles-Sous-solsetsur-sols","211300","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2114","Terrainsdecarrières(Tréfonds)","211400","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2115","Terrainsbâtis","211500","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21151","Immobilisationscorporelles-Terrainsbâtis-Ensemblesimmobiliersindustriels","211510","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21155","Immobilisationscorporelles-Terrainsbâtis-Ensemblesimmobiliersadministratifsetcommerciaux","211550","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21158","Autresensemblesimmobiliers","211580","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_211581","Immobilisationscorporelles-Terrainsbâtisaffectésauxopérationsprofessionnelles","211581","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_211588","Immobilisationscorporelles-Terrainsbâtisaffectésauxopérationsnonprofessionnelles","211588","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2116","Immobilisationscorporelles-Compted'ordresurimmobilisations","211600","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_212","Immobilisationscorporelles-Agencementsetaménagementsdeterrains(mêmeventilationquecelleducompte211)","212000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2131","Bâtiments","213100","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21311","Immobilisationscorporelles-Bâtiments-Ensemblesimmobiliersindustriels","213110","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21315","Immobilisationscorporelles-Bâtiments-Ensemblesimmobiliersadministratifsetcommerciaux","213150","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_213181","Immobilisationscorporelles-Bâtimentsaffectésauxopérationsprofessionnelles","213181","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_213188","Immobilisationscorporelles-Bâtimentsaffectésauxopérationsnonprofessionnelles","213188","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2135","Immobilisationscorporelles-Installationsgénérales,agencements,aménagementsdesconstructions(mêmeventilationquecelleducompte2131)","213500","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21351","Ensemblesimmobiliersindustriels(A,B)","213510","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21355","Ensemblesimmobiliersadministratifsetcommerciaux(A,B)","213550","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_213581","affectésauxopérationsprofessionnelles(A,B)","213581","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_213588","affectésauxopérationsnonprofessionnelles(A,B)","213588","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21381","Immobilisationscorporelles-Ouvragesd'infrastructure-Voiesdeterre","213810","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21382","Immobilisationscorporelles-Ouvragesd'infrastructure-Voiesdefer","213820","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21383","Immobilisationscorporelles-Ouvragesd'infrastructure-Voiesd'eau","213830","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21384","Immobilisationscorporelles-Ouvragesd'infrastructure-Barrages","213840","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21385","Immobilisationscorporelles-Ouvragesd'infrastructure-Pistesd'aérodromes","213850","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_214","Immobilisationscorporelles-Constructionssursold'autrui(mêmeventilationquecelleducompte213)","214000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21511","Immobilisationscorporelles-Installationscomplexesspécialiséessursolpropre","215110","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21514","Immobilisationscorporelles-Installationscomplexesspécialiséessursold'autrui","215140","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21531","Immobilisationscorporelles-Installationsàcaractèrespécifiquesursolpropre","215310","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_21534","Immobilisationscorporelles-Installationsàcaractèrespécifiquesursold'autrui","215340","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2154","Immobilisationscorporelles-Matérielsindustriels","215400","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2155","Immobilisationscorporelles-Outillageindustriel","215500","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2157","Immobilisationscorporelles-Agencementsetaménagementsdesmatérielsetoutillageindustriels","215700","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2181","Immobilisationscorporelles-Installationsgénéralesagencementsaménagementsdivers","218100","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2182","Immobilisationscorporelles-Matérieldetransport","218200","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2183","Immobilisationscorporelles-Matérieldebureauetmatérielinformatique","218300","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2184","Immobilisationscorporelles-Mobilier","218400","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2185","Immobilisationscorporelles-Cheptel","218500","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2186","Immobilisationscorporelles-Emballagesrécupérables","218600","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2187","Malidefusionssuractifscorporels","218700","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_22","Immobilisationsmisesenconcession","220000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2312","Immobilisationscorporellesencours-Terrains","231200","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2313","Immobilisationscorporellesencours-Constructions","231300","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2315","Immobilisationscorporellesencours-Installationstechniquesmatérieletoutillageindustriels","231500","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2318","Autresimmobilisationscorporellesencours","231800","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_232","Immobilisationsincorporellesencours","232000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_237","Avancesetacomptesverséssurcommandesd'immobilisationsincorporelles","237000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2382","Avancesetacomptesverséssurcommandesd'immobilisationscorporelles-Terrains","238200","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2383","Avancesetacomptesverséssurcommandesd'immobilisationscorporelles-Constructions","238300","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2385","Avancesetacomptesverséssurcommandesd'immobilisationscorporelles-Installationstechniquesmatérieletoutillageindustriels","238500","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2388","Avancesetacomptesverséssurcommandesd'immobilisationscorporelles-Autresimmobilisationscorporelles","238800","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_25","Partsdansdesentreprisesliéesetcréancessurdesentreprisesliées","250000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2611","Titresdeparticipation-Actions","261100","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2618","Autrestitresdeparticipation","261800","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_266","Autresformesdeparticipation","266000","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2661","Droitsreprésentatifsd’actifsnetsremisenfiducie","266100","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2671","Créancesrattachéesàdesparticipations(groupe)","267100","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2674","Créancesrattachéesàdesparticipations(horsgroupe)","267400","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2675","Versementsreprésentatifsd'apportsnoncapitalisés(appeldefonds)","267500","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2676","Avancesconsolidables","267600","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2677","Autrescréancesrattachéesàdesparticipations","267700","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2678","Créancesrattachéesàdesparticipations-Intérêtscourus","267800","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2681","Créancesrattachéesàdessociétésenparticipation-Principal","268100","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_2688","Créancesrattachéesàdessociétésenparticipation-Intérêtscourus","268800","account.data_account_type_fixed_assets","l10n_fr.l10n_fr_pcg_chart_template","","False"
