id,code,name,user_type_id:id,reconcile,chart_template_id:id
4814,4814,accantonamentoperresponsabilitàcivile,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
4821,4821,accantonamentoperspesefuture,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
4823,4823,accantonamentopermanutenzioniprogrammate,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
4901,4901,onerifiscalidiversi,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
4903,4903,onerivari,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
4905,4905,perditesucrediti,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
4910,4910,arrotondamentipassivi,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
4920,4920,minusvalenzeordinariediverse,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
4930,4930,sopravvenienzepassiveordinariediverse,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
4940,4940,insussistenzepassiveordinariediverse,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
5110,5110,interessiattiviv/clienti,account.data_account_type_other_income,TRUE,l10n_it_chart_template_generic
5115,5115,interessiattivibancari,account.data_account_type_other_income,TRUE,l10n_it_chart_template_generic
5116,5116,interessiattivipostali,account.data_account_type_other_income,TRUE,l10n_it_chart_template_generic
5140,5140,proventifinanziaridiversi,account.data_account_type_other_income,TRUE,l10n_it_chart_template_generic
5201,5201,interessipassiviv/fornitori,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
5202,5202,interessipassivibancari,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
5203,5203,scontipassivibancari,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
5210,5210,interessipassivisumutui,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
5240,5240,onerifinanziaridiversi,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
7101,7101,plusvalenzestraordinarie,account.data_account_type_other_income,TRUE,l10n_it_chart_template_generic
7102,7102,sopravvenienzeattivestraordinarie,account.data_account_type_other_income,TRUE,l10n_it_chart_template_generic
7103,7103,insussistenzeattivestraordinarie,account.data_account_type_other_income,TRUE,l10n_it_chart_template_generic
7201,7201,minusvalenzestraordinarie,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
7202,7202,sopravvenienzepassivestraordinarie,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
7203,7203,insussistenzepassivestraordinarie,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
7204,7204,imposteeserciziprecedenti,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
8101,8101,impostedell'esercizio,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
9101,9101,contodirisultatoeconomico,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
9102,9102,statopatrimoniale,account.data_account_type_expenses,TRUE,l10n_it_chart_template_generic
