"id","code","name","user_type_id:id","reconcile","chart_template_id:id"
"7601","7601","Accounting","account.data_account_type_expenses","FALSE","l10n_uk"
"7602","7602","Auditing","account.data_account_type_expenses","FALSE","l10n_uk"
"7110","7110","Light,heatandpower","account.data_account_type_expenses","FALSE","l10n_uk"
"7100","7100","Rentandrates","account.data_account_type_expenses","FALSE","l10n_uk"
"7120","7120","Repairs,renewalsandmaintenance","account.data_account_type_expenses","FALSE","l10n_uk"
"7300","7300","Carhire","account.data_account_type_expenses","FALSE","l10n_uk"
"7301","7301","Carfuel","account.data_account_type_expenses","FALSE","l10n_uk"
"7302","7302","Carmaintenance","account.data_account_type_expenses","FALSE","l10n_uk"
"7502","7502","Telephone","account.data_account_type_expenses","FALSE","l10n_uk"
"7503","7503","Internet&hosting","account.data_account_type_expenses","FALSE","l10n_uk"
"7504","7504","Mobiles","account.data_account_type_expenses","FALSE","l10n_uk"
"7505","7505","Stationery","account.data_account_type_expenses","FALSE","l10n_uk"
"7506","7506","Officeconsumables","account.data_account_type_expenses","FALSE","l10n_uk"
"7507","7507","PostageandCarriage","account.data_account_type_expenses","FALSE","l10n_uk"
"7508","7508","Books","account.data_account_type_expenses","FALSE","l10n_uk"
"7509","7509","Networkcosts","account.data_account_type_expenses","FALSE","l10n_uk"
"7510","7510","Softwareexpenses","account.data_account_type_expenses","FALSE","l10n_uk"
"7511","7511","Othercomputercosts","account.data_account_type_expenses","FALSE","l10n_uk"
"7512","7512","Recruitmentfees","account.data_account_type_expenses","FALSE","l10n_uk"
"7513","7513","Otheradminexpenses","account.data_account_type_expenses","FALSE","l10n_uk"
"7700","7700","Exchangegains/losses","account.data_account_type_expenses","FALSE","l10n_uk"
"7710","7710","Othersundryexpenses","account.data_account_type_expenses","FALSE","l10n_uk"
"7850","7850","Baddebts","account.data_account_type_expenses","FALSE","l10n_uk"
"7910","7910","Bank,creditcardandotherfinancialcharges","account.data_account_type_expenses","FALSE","l10n_uk"
"8000","8000","Intangibleassetsdepn","account.data_account_type_expenses","FALSE","l10n_uk"
"8001","8001","Tangibleassetsdepn","account.data_account_type_expenses","FALSE","l10n_uk"
"8200","8200","Donations","account.data_account_type_expenses","FALSE","l10n_uk"
"8300","8300","Entertaining","account.data_account_type_expenses","FALSE","l10n_uk"
"8400","8400","Insurance","account.data_account_type_expenses","FALSE","l10n_uk"
"8500","8500","Travelandsubsistence","account.data_account_type_expenses","FALSE","l10n_uk"
"9000","9000","Profits/Lossesondisposalsofassets","account.data_account_type_revenue","FALSE","l10n_uk"
"4900","4900","BankInterestreceived","account.data_account_type_revenue","FALSE","l10n_uk"
"4910","4910","InvestmentInterestreceived","account.data_account_type_revenue","FALSE","l10n_uk"
"7900","7900","Interestpaid","account.data_account_type_expenses","FALSE","l10n_uk"
"8800","8800","Corporationtaxexpense","account.data_account_type_expenses","FALSE","l10n_uk"
