"id","code","name","user_type_id:id","reconcile","chart_template_id:id"
"ua_psbp_1172",1172,"Необоротніматеріальніактивипризначенідляпродажу","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_121",121,"Правакористуванняприроднимиресурсами","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_122",122,"Правакористуваннямайном","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_123",123,"Праванакомерційніпозначення","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_124",124,"Праванаоб’єктипромисловоївласності","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_125",125,"Авторськеправотасуміжнізнимправа","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_127",127,"Іншінематеріальніактиви","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_131",131,"Знососновнихзасобів","account.data_account_type_depreciation",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_132",132,"Зносіншихнеоборотнихматеріальнихактивів","account.data_account_type_depreciation",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_133",133,"Накопиченаамортизацiянематеріальнихактивів","account.data_account_type_depreciation",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_134",134,"Накопиченаамортизаціядовгостроковихбіологічнихактивів","account.data_account_type_depreciation",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_135",135,"Зносінвестиційноїнерухомості","account.data_account_type_depreciation",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_141",141,"Інвестиціїпов’язанимсторонамзаметодомоблікуучастівкапіталі","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_142",142,"Іншіінвестиціїпов’язанимсторонам","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_143",143,"Інвестиціїнепов’язанимсторонам","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_151",151,"Капітальнебудівництво","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_1521",1521,"Придбанняосновнихзасобів","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_1522",1522,"Виготовленнятамодернізаціяосновнихзасобів","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_1531",1531,"Придбання іншихнеоборотнихматеріальнихактивів","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_1532",1532,"Виготовленнятамодернізаціяіншихнеоборотнихматеріальнихактивів","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_1541",1541,"Придбаннянематеріальнихактивів","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_1542",1542,"Виготовленнянематеріальнихактивів","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_155",155,"Придбання(вирощування)довгостроковихбіологічнихактивів","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_161",161,"Довгостроковібіологічніактивирослинництва,якіоціненізасправедливоювартістю","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_162",162,"Довгостроковібіологічніактивирослинництва,якіоціненізапервісноювартістю","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_163",163,"Довгостроковібіологічніактивитваринництва,якіоціненізасправедливоювартістю","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_164",164,"Довгостроковібіологічніактивитваринництва,якіоціненізапервісноювартістю","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_165",165,"Незрілідовгостроковібіологічніактиви,якіоцінюютьсязасправедливоювартістю","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_166",166,"Незрілідовгостроковібіологічніактиви,якіоцінюютьсязапервісноювартістю","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_17",17,"Відстроченіподатковіактиви","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_181",181,"Заборгованістьзамайно,щопереданоуфінансовуоренду","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_182",182,"Довгостроковівекселіодержані","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_183",183,"Іншадебіторськазаборгованість","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_184",184,"Іншінеоборотніактиви","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_191",191,"Гудвілприпридбаннi","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_192",192,"Негативнийгудвіл","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_193",193,"Гудвілприприватизації(корпоратизації)","account.data_account_type_fixed_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_200",200,"Виробничізапаси","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_201",201,"Сировинайматеріали","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_202",202,"Купівельнінапівфабрикатитакомплектуючівироби","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_203",203,"Паливо","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_204",204,"Тарайтарніматеріали","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_205",205,"Будівельніматеріали","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_206",206,"Матеріали,переданівпереробку","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_207",207,"Запаснічастини","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_208",208,"Матеріалисільськогосподарськогопризначення","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_209",209,"Іншіматеріали","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_211",211,"Поточнібіологічніактивирослинництва,якіоціненізасправедливоювартістю","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_212",212,"Поточнібіологічніактивитваринництва,якіоціненізасправедливоювартістю","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_213",213,"Поточнібіологічніактивитваринництва,якіоціненізапервісноювартістю","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_22",22,"Малоцінніташвидкозношуваніпредмети","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_231",231,"Основневиробництво","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_232",232,"Допоміжнівиробництва","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_233",233,"Обслуговуючівиробництва","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_234",234,"Давальницькевиробництво","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_235",235,"Обслуговуванняіремонтнеоборотнихактивів","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_238",238,"Незавершенібудівельніконтракти","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_239",239,"Проміжнірахунки","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_24",24,"Бракувиробництві","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_25",25,"Напівфабрикати","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_26",26,"Готовапродукція","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_27",27,"Продукціясільськогосподарськоговиробництва","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_280",280,"Товари","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_281",281,"Товаринаскладі","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_2811",2811,"Товаривідвантаженізіскладу","account.data_account_type_current_assets",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_2812",2812,"Товариотриманінасклад","account.data_account_type_current_liabilities",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_282",282,"Товаривторгівлі(запродажноювартістю)","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_283",283,"Товаринакомісії","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_284",284,"Тарапідтоварами","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_285",285,"Торгованацінка","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_286",286,"Необоротніактивитагрупивибуття,утримуванідляпродажу","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_289",289,"Транспортно-заготівельнівитрати(матеріали)","account.data_account_type_current_assets",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_311",311,"Поточнірахункивнаціональнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_312",312,"Поточнірахункивіноземнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_313",313,"Іншірахункивбанкувнаціональнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_314",314,"Іншірахункивбанкувіноземнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_315",315,"Спеціальнірахункивнаціональнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_316",316,"Спеціальнірахункивіноземнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_331",331,"Грошовідокументивнаціональнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_332",332,"Грошовідокументивіноземнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_333",333,"Грошовікоштивдорозівнаціональнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_334",334,"Грошовікоштивдорозівіноземнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_335",335,"Електроннігроші,номінованівнаціональнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_341",341,"Короткостроковівекселі,одержанівнаціональнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_342",342,"Короткостроковівекселі,одержанівіноземнійвалюті","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_3511",3511,"Еквівалентигрошовихкоштів(унаціональнійвалюті)","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_3512",3512,"Еквівалентигрошовихкоштів(віноземнійвалюті)","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_352",352,"Іншіпоточніфінансовіінвестиції","account.data_account_type_liquidity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_361",361,"Розрахункизвітчизнянимипокупцями","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_362",362,"Розрахункизіноземнимипокупцями","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_363",363,"РозрахункизучасникамиПФГ","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_364",364,"Розрахункипогарантійномузабезпеченню","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_365",365,"Розрахункизроздрібнимипокупцями","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_366",366,"Розрахункизвітчизнянимипокупцями(PoS)","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_3711",3711,"Розрахункизавиданимиавансами(внаціональнійвалюті)","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_3712",3712,"Розрахункизавиданимиавансами(віноземнійвалюті)","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_3721",3721,"Розрахункизпідзвітнимиособамивнаціональнійвалюті","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_3722",3722,"Розрахункизпідзвітнимиособамивіноземнійвалюті","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_373",373,"Розрахункизанарахованимидоходами","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_374",374,"Розрахункизапретензіями","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_375",375,"Розрахункизавідшкодуваннямзавданихзбитків","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_376",376,"Розрахункизапозикамичленамкредитнихспілок","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_3771",3771,"Розрахункизіншимидебіторами(внаціональнійвалюті)","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_3772",3772,"Розрахункизіншимидебіторами(віноземнійвалюті)","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_3773",3773,"Розрахункизробітникамитаслужбовцямипоіншихопераціях","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_378",378,"Розрахункиздержавнимицільовимифондами","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_379",379,"Розрахункипоопераціямздериватимами","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_381",381,"Позаборгованостізатовари,роботи,послуги","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_382",382,"Позаборгованостізарозрахункизбюджетом","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_383",383,"Позаборгованостізарозрахункизавиданимиавансами","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_384",384,"Позаборгованостізарозрахункизанарахованимидоходами","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_385",385,"Позаборгованостізавнутрішнірозрахунки","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_386",386,"Поіншійдебіторськійзаборгованості","account.data_account_type_receivable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_39",39,"Витратимайбутніхперіодів","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_401",401,"Статутнийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_402",402,"Пайовийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_403",403,"Іншийзареєстрованийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_404",404,"Внескидонезареєстрованогостатутногокапіталу","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_411",411,"Дооцінка(уцінка)основнихзасобів","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_412",412,"Дооцінка(уцінка)нематеріальнихактивів","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_413",413,"Дооцінка(уцінка)фінансовихінструментів","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_414",414,"Іншийкапіталудооцінках","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_421",421,"Емісійнийдохід","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_422",422,"Інший вкладенийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_423",423,"Накопиченікурсовірізниці","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_424",424,"Безоплатноодержанінеоборотніактиви","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_425",425,"Іншийдодатковийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_43",43,"Резервнийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_441",441,"Прибутокнерозподілений","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_442",442,"Непокритізбитки","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_443",443,"Прибуток,використанийузвітномуперіоді","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_451",451,"Вилученіакції","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_452",452,"Вилученівкладийпаї","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_453",453,"Іншийвилученийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_46",46,"Неоплаченийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_471",471,"Забезпеченнявиплатвідпусток","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_472",472,"Додатковепенсійнезабезпечення","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_473",473,"Забезпеченнягарантійнихзобов’язань","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_474",474,"Забезпеченняіншихвитратіплатежів","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_475",475,"Забезпечення,пов'язанезінвестиційноюдіяльністю","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_476",476,"Забезпечення,пов'язанезфінансовоюдіяльністю","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_477",477,"Забезпеченняматеріальногозаохочення","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_478",478,"Забезпеченнявідновленняземельнихділянок","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_481",481,"Кошти,щовилученозпідоподаткування","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_482",482,"Коштизбюджетутадержавнихцільовихфондів","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_483",483,"Бланодійнадопомога","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_484",484,"Іншікоштицільовогофінансування","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_491",491,"Технічнірезерви","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_492",492,"Резервиізстрахуванняжиття","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_493",493,"Часткаперестраховиківутехнічнихрезервах","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_494",494,"Часткаперестраховиківурезервахізстрахуванняжиття","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_495",495,"Результатзмінитехнічнихрезервів","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_496",496,"Результатзмінирезервівізстрахуванняжиття","account.data_account_type_equity",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_501",501,"Довгостроковікредитибанківунаціональнійвалюті","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_502",502,"Довгостроковікредитибанківвіноземнійвалюті","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_503",503,"Відстроченідовгостроковікредитибанківунаціональнійвалюті","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_504",504,"Відстроченідовгостроковікредитибанківвіноземнійвалюті","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_505",505,"Іншідовгостроковіпозикивнаціональнійвалюті","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_506",506,"Іншідовгостроковіпозикивіноземнійвалюті","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_511",511,"Довгостроковівекселі,виданівнаціональнійвалюті","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_512",512,"Довгостроковівекселі,виданівіноземнійвалюті","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_521",521,"Зобов’язаннязаоблігаціями","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_522",522,"Преміязавипущенимиоблігаціями","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_523",523,"Дисконтзавипущенимиоблігаціями","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_531",531,"Зобов’язаннязфінансовоїоренди","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_532",532,"Зобов’язаннязорендиціліснихмайновихкомплексів","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_54",54,"Відстроченіподатковізобов’язання","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_55",55,"Іншідовгостроковізобов’язання","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_601",601,"Короткостроковікредитибанківунаціональнійвалюті","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_602",602,"Короткостроковікредитибанківвіноземнійвалюті","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_603",603,"Відстроченікороткостроковікредитибанківунаціональнійвалюті","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_604",604,"Відстроченікороткостроковікредитибанківвіноземнійвалюті","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_605",605,"Простроченіпозикивнаціональнійвалюті","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_606",606,"Простроченіпозикивіноземнійвалюті","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_611",611,"Поточназаборгованістьзадовгостроковимизобов’язаннямивнаціональнійвалюті","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_612",612,"Поточназаборгованістьзадовгостроковимизобов’язаннямивіноземнійвалюті","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_621",621,"Короткостроковівекселі,виданівнаціональнійвалюті","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_622",622,"Короткостроковівекселі,виданівіноземнійвалюті","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_631",631,"Розрахункизвітчизнянимипостачальниками","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_632",632,"Розрахункизіноземнимипостачальниками","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_633",633,"РозрахункизучасникамиПФГ","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_6411",6411,"РозрахункизаПДФО","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_6412",6412,"РозрахункизаПДВ","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_64121",64121,"РозрахункизаПДВвсистеміЕАПДВ","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_64122",64122,"ЗалишокналицьовомцурахункузПДВпісля01.02.2015року","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_64123",64123,"Від’ємнийзалишокзПДВдо01.02.2015року","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
