id,code,name,user_type_id:id,reconcile,chart_template_id:id
a_1_130011,1130011,"ToiletriesInventory",account.data_account_type_current_assets,FALSE,l10n_id_chart
a_1_130012,1130012,"Book,OfficeStationery,AccessoriesInventory",account.data_account_type_current_assets,FALSE,l10n_id_chart
a_1_130013,1130013,"Fashion&TextileInventory",account.data_account_type_current_assets,FALSE,l10n_id_chart
a_1_130014,1130014,"CleaningSuppliesInventory",account.data_account_type_current_assets,FALSE,l10n_id_chart
a_1_130015,1130015,"HouseSuppliesInventory",account.data_account_type_current_assets,FALSE,l10n_id_chart
a_1_130016,1130016,"ElectronicInventory",account.data_account_type_current_assets,FALSE,l10n_id_chart
a_1_130017,1130017,"ToysInventory",account.data_account_type_current_assets,FALSE,l10n_id_chart
a_1_130018,1130018,"OtherInventory",account.data_account_type_current_assets,FALSE,l10n_id_chart
a_1_141001,1141001,"BuildingRent",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_141002,1141002,"PrepaidInsurance",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_141003,1141003,"PrepaidAdvertisement-Free",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_151001,1151001,"PrepaidTaxPph22",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_151002,1151002,"PrepaidTaxPph23",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_151003,1151003,"PrepaidTaxPph25",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_180000,1180000,"DownPayment",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_211003,1211003,"OwnerReceivable",account.data_account_type_current_assets,TRUE,l10n_id_chart
a_1_211004,1211004,"OtherReceivable",account.data_account_type_current_assets,TRUE,l10n_id_chart
a_1_221001,1221001,"Land",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_221002,1221002,"OfficeBuilding",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_221003,1221003,"Vehicle",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_221004,1221004,"OfficeSupplies",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_221005,1221005,"Software",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_221006,1221006,"OfficeFurniture",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_228101,1228101,"AccumulationBuildingDepreciation",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_228102,1228102,"AccumulationVehicleDepreciation",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_228103,1228103,"AccumulationOfficeSuppliesDepreciation",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_228104,1228104,"AccumulationSoftwareDepreciation",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_1_228105,1228105,"AccumulationOfficeFurnitureDepreciation",account.data_account_type_prepayments,FALSE,l10n_id_chart
a_2_110001,2110001,"TradeReceivable",account.data_account_type_payable,TRUE,l10n_id_chart
a_2_110002,2110002,"ShareholderDeposit",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_110003,2110003,"Third-PartyDeposit",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_110004,2110004,"SalaryDeposit",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_121001,2121001,"TaxPayablePph21",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_121002,2121002,"TaxPayablePph23",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_121003,2121003,"TaxPayablePph25",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_121004,2121004,"TaxPayable4(2)",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_121005,2121005,"TaxPayablePph29",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_122101,2122101,"VATPurchase",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_122102,2122102,"VATSales",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_211001,2211001,"BankLoan",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_211002,2211002,"LeasingDeposit",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_511001,2511001,"AccruedPayableElectricity",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_511002,2511002,"AccruedPayableJamsostek",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_511003,2511003,"AccruedPayableWater",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_511004,2511004,"AccruedPayableTelp&Internet",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_511005,2511005,"AccruedPayableSecurityManagement",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_511006,2511006,"AccruedPayableBank",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_511007,2511007,"AccruedPayablePBB",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_511008,2511008,"AccruedPayableBusinessLicense",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_511009,2511009,"AccruedPayableInsurance",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_511010,2511010,"AccruedPayableEducation",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_511011,2511011,"AccruedPayableHealthInsurance/BPJS",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_811001,2811001,"AdvanceSales",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_811002,2811002,"CustomerDeposit",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_811003,2811003,"BonusPoint",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_2_900000,2900000,"InterimStock",account.data_account_type_current_liabilities,FALSE,l10n_id_chart
a_3_110001,3110001,"AuthorizedCapital",account.data_account_type_equity,FALSE,l10n_id_chart
a_3_110002,3110002,"PaidCapital",account.data_account_type_equity,FALSE,l10n_id_chart
a_3_110003,3110003,"UnpaidCapital",account.data_account_type_equity,FALSE,l10n_id_chart
a_3_110004,3110004,"Prive(PersonalRetrieval)",account.data_account_type_equity,FALSE,l10n_id_chart
a_3_121001,3121001,"CapitalReserves",account.data_account_type_equity,FALSE,l10n_id_chart
a_3_151001,3151001,"PastProfit&Loss",account.data_account_type_equity,FALSE,l10n_id_chart
a_3_151002,3151002,"OngoingProfit&Loss",account.data_account_type_equity,FALSE,l10n_id_chart
a_3_900000,3900000,"HistoricalBalance",account.data_account_type_equity,TRUE,l10n_id_chart
a_4_100001,4100001,"Sales",account.data_account_type_revenue,FALSE,l10n_id_chart
a_4_200006,4200006,"SalesRefund",account.data_account_type_revenue,FALSE,l10n_id_chart
a_4_200007,4200007,"SalesDiscount",account.data_account_type_revenue,FALSE,l10n_id_chart
a_5_100001,5100001,"CostofGoodsSold",account.data_account_type_direct_costs,FALSE,l10n_id_chart
a_6_110001,6110001,"EmployeeSalary",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_110002,6110002,"EmployeeBonus/Benefits",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_110003,6110003,"EmployeeHealthBenefits",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_110004,6110004,"EmployeeMeal(Catering)",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_110005,6110005,"EmployeeOvertimePay",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_110006,6110006,"SecurityServiceFee",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_110007,6110007,"WorkUniform",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_110008,6110008,"EmployeeBirthdayBenefit",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_110009,6110009,"MaternityBenefit",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_110010,6110010,"Pph21Benefit",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_211001,6211001,"FreeGift",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_211002,6211002,Event,account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_211003,6211003,Advertising,account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_211004,6211004,"ShippingMerchandise",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311001,6311001,"DrinkingWater",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311002,6311002,"ExerciseNecessities",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311003,6311003,"MonthlyFee",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311004,6311004,"Donation",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311005,6311005,Internet,account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311006,6311006,"Phone",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311007,6311007,"PrepaidPhoneBills",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311008,6311008,"Electricity",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311009,6311009,"Water(PDAM)",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311010,6311010,Research&Development,account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311011,6311011,"KitchenNecessities",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311012,6311012,"OfficeEquipment",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311013,6311013,"FirstAidKit",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311014,6311014,"OtherNecessities",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311015,6311015,"K3(FireExtinguisher)",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311016,6311016,"CleaningEquipment",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_311018,6311018,"OwnerNecessities",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_411001,6411001,"OfficeStationery",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_411002,6411002,"PostNecessities",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_411003,6411003,"Jilid&Photocopy",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_411004,6411004,"JobRecruitmentAdvertisement",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_411005,6411005,"Stamp",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_511001,6511001,"LicensingFees",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_511002,6511002,"BankAdministrationFees",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_511003,6511003,"ConsultantFees",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_511004,6511004,"RentalCosts",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_511006,6511006,"BuildingMaintenanceCosts",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_511007,6511007,"Electricity,Telephone,andInternetInstallationMaintenanceCosts",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_511008,6511008,"Taxes",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_511009,6511009,"GuestAccomodation",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_511010,6511010,"AssetMaintenanceCosts",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_511011,6511011,"ShippingCosts",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_611001,6611001,"VehicleFuel",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_611002,6611002,"VehicleService",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_611003,6611003,"VehicleParking&TollFee",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_611004,6611004,"VehicleTaxes",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_611005,6611005,"VehicleInsurance",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_710001,6710001,"Land",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_710002,6710002,"OfficeBuilding",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_710003,6710003,"Vehicle",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_710004,6710004,"OfficeSupplies",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_710005,6710005,"Software",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_710006,6710006,"OfficeFurniture",account.data_account_type_expenses,FALSE,l10n_id_chart
a_6_900000,6900000,"OtherExpenses",account.data_account_type_expenses,FALSE,l10n_id_chart
a_8_110001,8110001,"InterestIncome",account.data_account_type_other_income,FALSE,l10n_id_chart
a_8_110002,8110002,"DepositIncome",account.data_account_type_other_income,FALSE,l10n_id_chart
a_8_110003,8110003,"ForeignExchangeGain",account.data_account_type_other_income,FALSE,l10n_id_chart
a_8_110004,8110004,"OtherIncome",account.data_account_type_other_income,FALSE,l10n_id_chart
a_8_110009,8110009,"GainonSaleofFixedAssets",account.data_account_type_other_income,FALSE,l10n_id_chart
a_9_110001,9110001,"InterestExpense",account.data_account_type_expenses,FALSE,l10n_id_chart
a_9_110002,9110002,"BankAdministrationExpense",account.data_account_type_expenses,FALSE,l10n_id_chart
a_9_110003,9110003,"ForeignExchangeLoss",account.data_account_type_expenses,FALSE,l10n_id_chart
a_9_110009,9110009,"LossonSaleofFixedAssets",account.data_account_type_expenses,FALSE,l10n_id_chart
