"id","name","code","chart_template_id/id","user_type_id/id","reconcile"
"chart_sk_213000","Ceniny","213000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_221000","Bankovéúčty","221000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_231000","Krátkodobébankovéúvery","231000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_232000","Eskontnéúvery","232000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_241000","Vydanékrátkodobédlhopisy","241000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_249000","Ostatnékrátkodobéfinančnévýpomoci","249000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_251000","Majetkovécennépapierenaobchodovanie","251000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_252000","Vlastnéakcieavlastnéobchodnépodiely","252000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_253000","Dlhovécennépapierenaobchodovanie","253000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_255000","Vlastnédlhopisy","255000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_256000","Dlhovécennépapieresosplatnosťoudojednéhorokadržanédosplatnosti","256000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_257000","Ostatnérealizovateľnécennépapiere","257000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_259000","Obstaraniekrátkodobéhofinančnéhomajetku","259000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_261000","Peniazenaceste","261000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_291000","Opravnépoložkykukrátkodobémufinančnémumajetku","291000","l10n_sk.sk_chart_template","account.data_account_type_liquidity","False"
"chart_sk_311000","Odberatelia","311000","l10n_sk.sk_chart_template","account.data_account_type_receivable","True"
"chart_sk_312000","Zmenkynainkaso","312000","l10n_sk.sk_chart_template","account.data_account_type_receivable","True"
"chart_sk_313000","Pohľadávkyzaeskontovanécennépapiere","313000","l10n_sk.sk_chart_template","account.data_account_type_receivable","True"
"chart_sk_314000","Poskytnutépreddavky","314000","l10n_sk.sk_chart_template","account.data_account_type_receivable","True"
"chart_sk_315000","Ostatnépohľadávky","315000","l10n_sk.sk_chart_template","account.data_account_type_receivable","True"
"chart_sk_316000","Čistáhodnotazákazky","316000","l10n_sk.sk_chart_template","account.data_account_type_receivable","True"
"chart_sk_321000","Dodávatelia","321000","l10n_sk.sk_chart_template","account.data_account_type_payable","True"
"chart_sk_322000","Zmenkynaúhradu","322000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_323000","Krátkodobérezervy","323000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_324000","Prijatépreddavky","324000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_325000","Ostatnézáväzky","325000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_326000","Nevyfakturovanédodávky","326000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_331000","Zamestnanci","331000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_333000","Ostatnézáväzkyvočizamestnancom","333000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_335000","Pohľadávkyvočizamestnancom","335000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_336000","Zúčtovaniesorgánmisociálnehozabezpečeniaazdravotnéhopoistenia","336000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_341000","Daňzpríjmov","341000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_342000","Ostatnépriamedane","342000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_343000","Daňzpridanejhodnoty","343000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_343110","DPHnižšiasadzbavstup","343110","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_343120","DPHzákladnásadzbavstup","343120","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_343210","DPHnižšiasadzbavýstup","343210","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_343220","DPHzákladnásadzbavýstup","343220","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_345000","Ostatnédaneapoplatky","345000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_346000","Dotáciezoštatnehorozpočtu","346000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_347000","Ostatnédodácie","347000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_351000","Pohľadávkyvočiprepojenýmúčtovnýmjednotkámaúčtovnýmjednotkámvrámcipodielovejúčasti","351000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_353000","Pohľadávkyzaupísanévlastnéimanie","353000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_354000","Pohľadávkyvočispoločníkomačlenompriúhradestraty","354000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_355000","Ostatnépohľadávkyvočispoločníkomačlenom","355000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_358000","Pohľadávkyvočiúčastníkomzdruženia","358000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_361000","Záväzkyvrámcikonsolidovanéhocelku","361000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_364000","Záväzkyvočispoločníkomačlenomprirozdeľovanízisku","364000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_365000","Ostatnézáväzkyvočispoločníkomačlenom","365000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_366000","Záväzkyvočispoločníkomačlenomzozávislejčinnosti","366000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_367000","Záväzkyzupísanýchnesplatenýchcennýchpapierovavkladov","367000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_368000","Záväzkyvočiúčastníkomzdruženia","368000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_371000","Pohľadávkyzpredajapodniku","371000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_372000","Záväzkyzkúpypodniku","372000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_373000","Pohľadávkyazáväzkyzpevnýchtermínovýchoperácií","373000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_374000","Pohľadávkyznájmu","374000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_375000","Pohľadávkyzvydanýchdlhopisov","375000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_376000","Nakúpenéopcie","376000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_377000","Predanéopcie","377000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_378000","Inépohľadávky","378000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_379000","Inézáväzky","379000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_381000","Nákladybudúcichobdobí","381000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_382000","Komplexnénákladybudúcichobdobí","382000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_383000","Výdajebudúcichobdobí","383000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_384000","Výnosybudúcichobdobí","384000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_385000","Príjmybudúcichobdobí","385000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_391000","Opravnápoložkakpohľadávkam","391000","l10n_sk.sk_chart_template","account.data_account_type_current_assets","False"
"chart_sk_395000","Vnútornézúčtovanie","395000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_398000","Spojovacíúčetprizdružení","398000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_411000","Základnéimanie","411000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_412000","Emisnéážio","412000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_413000","Ostatnékapitalovéfondy","413000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_414000","Oceňovacierozdielyzpreceneniamajetkuazáväzkov","414000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_415000","Oceňovacierozdielyzkapitálovýchúčastín","415000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_416000","Oceňovacierozdielyzpreceneniaprizlúčení,splynutíarozdelení","416000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_417000","Zákonnýrezervnýfondzkapitálovýchvkladov","417000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_418000","Nedeliteľnýfondzkapitálovýchvkladov","418000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_419000","Zmenyzákladnéhoimania","419000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_421000","Zakonnýrezervnýfond","421000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_422000","Nedeliteľnýfond","422000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_423000","Štatutárnefondy","423000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_427000","Ostatnéfondy","427000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_428000","Nerozdelenýziskminulýchrokov","428000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_429000","Neuhradenástrataminulýchrokov","429000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_431000","Výsledokhospodáreniavschvaľovaní","431000","l10n_sk.sk_chart_template","account.data_unaffected_earnings","False"
"chart_sk_451000","Rezervyzákonné","451000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_459000","Ostatnérezervy","459000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_461000","Bankovéúvery","461000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_471000","Dlhodobézáväzkyvočiprepojenýmúčtovnýmjednotkámaúčtovnýmjednotkámvrámcipodielovejúčasti","471000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_472000","Záväzkyzosociálnehofondu","472000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_473000","Vydanédlhopisy","473000","l10n_sk.sk_chart_template","account.data_account_type_non_current_liabilities","False"
"chart_sk_474000","Záväzkyznájmu","474000","l10n_sk.sk_chart_template","account.data_account_type_current_liabilities","False"
"chart_sk_475000","Dlhodobéprijatépreddavky","475000","l10n_sk.sk_chart_template","account.data_account_type_non_current_liabilities","False"
"chart_sk_476000","Dlhodobénevyfakturovanédodávky","476000","l10n_sk.sk_chart_template","account.data_account_type_non_current_liabilities","False"
"chart_sk_478000","Dlhodobézmenkynaúhradu","478000","l10n_sk.sk_chart_template","account.data_account_type_non_current_liabilities","False"
"chart_sk_479000","Ostatnédlhodobézáväzky","479000","l10n_sk.sk_chart_template","account.data_account_type_non_current_liabilities","False"
"chart_sk_481000","Odloženýdaňovýzáväzokaodloženádaňovápohľadávka","481000","l10n_sk.sk_chart_template","account.data_account_type_non_current_liabilities","False"
"chart_sk_491000","Vlastnéimaniefyzickejosoby-podnikateľa","491000","l10n_sk.sk_chart_template","account.data_account_type_equity","False"
"chart_sk_501000","Spotrebamateriálu","501000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_502000","Spotrebaenergie","502000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_503000","Spotrebaostatnýchneskladovateľnýchdodávok","503000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_504000","Predanýtovar","504000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_505000","Tvorbaazúčtovanieopravnýchpoložiekkzásobám","505000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_507000","Predanánehnuteľnosť","507000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_511000","Opravyaudržiavanie","511000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_512000","Cestovné","512000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_513000","Nákladynareprezentáciu","513000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_518000","Ostatnéslužby","518000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_521000","Mzdovénáklady","521000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_522000","Príjmyspoločníkovačlenovzozávislejčinnosti","522000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_523000","Odmenyčlenomorgánovspoločnostiadružstva","523000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_524000","Zákonnésociálnepoistenie","524000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_525000","Ostatnésociálnezabezpečenie","525000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_526000","Sociálnenákladyfyzickejosoby-podnikateľa","526000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_527000","Zákonnésociálnenáklady","527000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_528000","Ostatnésociálnenáklady","528000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_531000","Daňzmotorovýchvozidiel","531000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_532000","Daňznehnuteľností","532000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_538000","Ostatnédaneapoplatky","538000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_541000","Zostatkovácenapredanéhodlhodobéhonehmotnéhomajetkuadlhodobéhohmotnéhomajetku","541000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_542000","Predanýmateriál","542000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_543000","Dary","543000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_544000","Zmluvnépokuty,penáleaúrokyzomeškania","544000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_545000","Ostatnépokuty,penáleaúrokyzomeškania","545000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_546000","Odpispohľadávky","546000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_547000","Tvorbaazúčtovanieopravnýchpoložiekkpohľadávkam","547000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_548000","Ostatnénákladynahospodárskučinnosť","548000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_549000","Mankáaškody","549000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_551000","Odpisydlhodobéhomehmotnéhomajetkuadlhodobéhohmotnéhomajetku","551000","l10n_sk.sk_chart_template","account.data_account_type_depreciation","False"
"chart_sk_553000","Tvorbaazúčtovanieopravnýchpoložiekkdlhodobémumajetku","553000","l10n_sk.sk_chart_template","account.data_account_type_depreciation","False"
"chart_sk_555000","Zúčtovaniekomplexnýchnákladovbudúcichobdobí","555000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_557000","Zúčtovanieoprávkykopravnejpoložkeknadobudnutémumajetku","557000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_561000","Predanécennépapiereapodiely","561000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_562000","Úroky","562000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_563000","Kurzovéstraty","563000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_564000","Nákladynapreceneniecennýchpapierov","564000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_565000","Tvorbaazúčtovanieopravnýchpoložiekkfinančnémumajetku","565000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_566000","Nákladynakrátkodobýfinančnýmajetok","566000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_567000","Nákladynaderivátovéoperácie","567000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_568000","Ostatnéfinančnénáklady","568000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_569000","Mankáaškodynafinančnommajetku","569000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_591000","Splatnádaňzpríjmov","591000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_592000","Odloženádaňzpríjmov","592000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_595000","Dodatočnéodvodydanezpríjmov","595000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_596000","Prevodpodielovnavýsledkuhospodáreniaspoločníkom","596000","l10n_sk.sk_chart_template","account.data_account_type_expenses","False"
"chart_sk_601000","Tržbyzavlastnévýrobky","601000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_602000","Tržbyzpredajaslužieb","602000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_604000","Tržbyzatovar","604000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_606000","Výnosyzazákazky","606000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_607000","Výnosyznehnuťelnostinapredaj","607000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_611000","Zmenastavunedokončenejvýroby","611000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_612000","Zmenastavupolotovarov","612000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_613000","Zmenastavuvýrobkov","613000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_614000","Zmenastavuzvierat","614000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_621000","Aktiváciamateriáluatovaru","621000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_622000","Aktiváciavnútroorganizačnýchslužieb","622000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_623000","Aktiváciadlhodobéhonehmotnéhomajetku","623000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_624000","Aktiváciadlhodobéhohmotnéhomajetku","624000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_641000","Tržbyzpredajadlhodobéhonehmotnéhomajetkuadlhodobéhohmotnéhomajetku","641000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_642000","Tržbyzpredajamateriálu","642000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
