"id","name","code","user_type_id/id","chart_template_id/id","tag_ids/id","reconcile"
"0551","Vorderingenopdeelneming1","0551","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_3","False"
"0552","Vorderingenopdeelneming2","0552","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_3","False"
"0553","Vorderingenopdeelneming3","0553","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_3","False"
"0561","Hypothekenu/g1","0561","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_3","False"
"0562","Hypothekenu/g2","0562","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_3","False"
"0563","Hypothekenu/g3","0563","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_3","False"
"0565","Leningenu/g1","0565","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_3","False"
"0566","Leningenu/g2","0566","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_3","False"
"0567","Leningenu/g3","0567","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_3","False"
"0570","Waarborgsommen","0570","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_3","False"
"0610","Aandelenkapitaal","0610","account.data_account_type_equity","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_24","False"
"0620","Wettelijkereserves","0620","account.data_account_type_equity","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_9","False"
"0630","Agioreserve","0630","account.data_account_type_equity","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_9","False"
"0640","Algemenereserve","0640","account.data_account_type_equity","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_9","False"
"0650","Overigereserves","0650","account.data_account_type_equity","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_9","False"
"0710","Voorzieningpensioenverplichtingen","0710","account.data_account_type_non_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_14","False"
"0720","Egalisatiereservegrootonderhoud","0720","account.data_account_type_non_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_14","False"
"0730","Voorzieningdeelnemingen","0730","account.data_account_type_non_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_14","False"
"0740","Latentebelastingverplichting","0740","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_15","False"
"0750","Overigevoorzieningen","0750","account.data_account_type_non_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_14","False"
"0760","Garantieverplichtingen","0760","account.data_account_type_non_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_14","False"
"0811","Hypothekeno/g1","0811","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_15","False"
"0812","Hypothekeno/g2","0812","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_15","False"
"0813","Hypothekeno/g3","0813","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_15","False"
"0814","Hypothekeno/g4","0814","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_15","False"
"0815","Hypothekeno/g5","0815","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_15","False"
"0821","Leningeno/g1","0821","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_15","False"
"0822","Leningeno/g2","0822","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_15","False"
"0823","Leningeno/g3","0823","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_15","False"
"0824","Leningeno/g4","0824","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_15","False"
"0825","Leningeno/g5","0825","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_15","False"
"1040","Vraagposten","1040","account.data_account_type_liquidity","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_25","False"
"recv","Debiteuren","1100","account.data_account_type_receivable","l10n_nl.l10nnl_chart_template","","True"
"recv_pos","Debiteuren(PoS)","1101","account.data_account_type_receivable","l10n_nl.l10nnl_chart_template","","True"
"1150","Dubieuzedebiteuren","1150","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_27","False"
"1160","Voorzieningdubieuzedebiteuren","1160","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_14","False"
"1205","Vooruitbetaaldekosten","1205","account.data_account_type_prepayments","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_27","False"
"1210","Borg","1210","account.data_account_type_prepayments","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_27","False"
"1220","Teontvangenrente","1220","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_27","False"
"1230","Teontvangenziekengeld","1230","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_27","False"
"1290","Overigekortlopendevorderingen","1290","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_27","False"
"pay","Crediteuren","1300","account.data_account_type_payable","l10n_nl.l10nnl_chart_template","","True"
"1350","Betalingenonderweg","1350","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_13","False"
"1405","Vooruitontvangenbedragen","1405","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_13","False"
"1410","Tebetalenrente","1410","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_13","False"
"1420","Tebetalendividend","1420","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_13","False"
"1430","Tebetalenaccountantskosten","1430","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_13","False"
"1440","Tebetalentelefoonkosten","1440","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_13","False"
"1450","Nogteontvangenfacturen","1450","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_13","False"
"1460","TebetalenVPB","1460","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1470","TebetalenVPBvoorgaandejaren","1470","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1480","Tebetalendividendbelasting","1480","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1490","Overigekortlopendeschulden","1490","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_13","False"
"vat_payable_h","AftedragenBTWhoogtarief","1500","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_l","AftedragenBTWlaagtarief","1501","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_0","AftedragenBTWoverigetarieven","1502","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1503","AftedragenBTWprivé-gebruik","1503","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_v","AftedragenBTWheffingverlegd","1504","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1505","BTW0%/nietbijmijbelast","1505","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1507","Installatie/televerkoopbinnendeEU","1507","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1508","AanmijverrichteleveringenbuitenEU","1508","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1509","AanmijverrichteleveringenbinnenEU","1509","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_0","Voorbelastingoverige","1510","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_h_non_eu","AftedragenBTWhoogtariefbuitendeEU","1513","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_l_non_eu","AftedragenBTWlaagtariefbuitendeEU","1514","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_0_non_eu","AftedragenBTWoverigetarievenbuitendeEU","1515","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_h_eu","AftedragenBTWhoogtariefbinnendeEU","1516","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_l_eu","AftedragenBTWlaagtariefbinnendeEU","1517","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_0_eu","AftedragenBTWoverigetarievenbinnendeEU","1518","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_h","Voorbelastinghoog","1520","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_l","Voorbelastinglaag","1521","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_v","Voorbelastingverlegd","1522","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_0_eu","VoorbelastingoverigebinnendeEU","1523","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_h_eu","VoorbelastinghoogbinnendeEU","1524","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_l_eu","VoorbelastinglaagbinnendeEU","1525","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_v_eu","VoorbelastingverlegdbinnendeEU","1526","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_0_non_eu","VoorbelastingoverigebuitenEU","1527","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_h_non_eu","VoorbelastinghoogbuitenEU","1528","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_l_non_eu","VoorbelastinglaagbuitenEU","1529","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_v_non_eu","VoorbelastingverlegdbuitenEU","1530","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1531","BTWoninbarevorderingen","1531","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1532","Kleineondernemersregeling","1532","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_v_d_non_eu","VoorbelastingverlegdbuitenEUdiensten","1535","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_h_d","AftedragenBTWhoogtariefdiensten","1540","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_l_d","AftedragenBTWlaagtariefdiensten","1541","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_0_d","AftedragenBTWoverigetarievendiensten","1542","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_v_d","AftedragenBTWheffingverlegddiensten","1544","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1550","Afdrachten/aangifteomzetbelasting","1550","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1560","Suppletieomzetbelasting","1560","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_0_d","Voorbelastingoverigediensten","1570","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_h_d_non_eu","AftedragenBTWhoogtariefbuitendeEUdiensten","1573","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_l_d_non_eu","AftedragenBTWlaagtariefbuitendeEUdiensten","1574","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_0_d_non_eu","AftedragenBTWoverigetarievenbuitendeEUdiensten","1575","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_h_d_eu","AftedragenBTWhoogtariefbinnendeEUdiensten","1576","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_l_d_eu","AftedragenBTWlaagtariefbinnendeEUdiensten","1577","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_payable_0_d_eu","AftedragenBTWoverigetarievenbinnendeEUdiensten","1578","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_h_d","Voorbelastinghoogdiensten","1580","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_l_d","Voorbelastinglaagdiensten","1581","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_v_d","Voorbelastingverlegddiensten","1582","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_0_d_eu","VoorbelastingoverigebinnendeEUdiensten","1583","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_h_d_eu","VoorbelastinghoogbinnendeEUdiensten","1584","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_l_d_eu","VoorbelastinglaagbinnendeEUdiensten","1585","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_v_d_eu","VoorbelastingverlegdbinnendeEUdiensten","1586","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_0_d_non_eu","VoorbelastingoverigebuitenEUdiensten","1587","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_h_d_non_eu","VoorbelastinghoogbuitenEUdiensten","1588","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"vat_refund_l_d_non_eu","VoorbelastinglaagbuitenEUdiensten","1589","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1599","Schuldomzetbelasting(eindeboekjaar)","1599","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1610","Pensioenpremies","1610","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1615","Afdrachtpensioenpremies","1615","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1620","Nettolonen","1620","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_28","False"
"1621","Voorschotloon","1621","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_28","False"
"1625","Tebetalennettolonen","1625","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_28","False"
"1630","Loonheffing","1630","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_32","False"
"1635","Afdrachtloonheffing","1635","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_28","False"
"1640","Tebetalenvakantiedagen","1640","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_13","False"
"1650","Tebetalenvakantiegeld","1650","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_13","False"
"2010","Tussenrekeningbeginbalans","2010","account.data_account_type_current_liabilities","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_28","False"
"3001","Grondstoffen1","3001","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_4","False"
"3002","Grondstoffen2","3002","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_4","False"
"3100","Hulpstoffen1","3100","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_4","False"
"3110","Hulpstoffen2","3110","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_4","False"
"3200","Gereedproduct1","3200","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_4","False"
"3210","Gereedproduct2","3210","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_4","False"
"3300","Verpakkingsmateriaal","3300","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_4","False"
"3310","Emballage","3310","account.data_account_type_current_assets","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_4","False"
"4001","Brutolonen","4001","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4002","Bonussenenprovisies","4002","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4003","Vakantietoeslag","4003","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4004","Tantièmes","4004","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4005","Werknemersbijdrageauto","4005","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4006","Bijdragezorgverzekeringswet(SVW)","4006","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4010","Werkgeversdeelloonheffingen","4010","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4011","Werkgeversdeelpensioenen","4011","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_20","False"
"4012","Werkgeversdeelsocialelasten","4012","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_18","False"
"4015","Voorzieningvakantiedagen","4015","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4016","Vergoedingwoon-werkverkeer","4016","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4017","Vergoedingstudiekosten","4017","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4018","Vergoedingoverigereiskosten","4018","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4019","Vergoedingoverigekosten","4019","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4020","Managementvergoedingen","4020","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4021","Ingeleendpersoneel","4021","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4022","Werkkostenregeling(WKRmax1.2%brutoloon)","4022","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4024","Reiskosteningeleendpersoneel","4024","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4029","Doorbelastingdirecteloonkosten","4029","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4030","Ziekteverzuimverzekering","4030","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_18","False"
"4040","Kantinekosten","4040","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4041","Bedrijfskleding","4041","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4042","Overigereiskosten","4042","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4043","""Congressen,seminarsensymposia""","4043","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4044","Wervingskostenpersoneel","4044","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4045","Studie-enopleidingskosten","4045","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4090","Overigepersoneelskosten","4090","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4110","Huuronroerendgoed","4110","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4111","Grootonderhoudonroerendgoed","4111","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4112","Onderhoudonroerendgoed","4112","account.data_account_type_expenses","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
