"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"l10n_cn_1512","Impairmentprovisionforlong-termequityinvestments","1512","account.data_account_type_non_current_assets","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1521","Investmentalrealestate","1521","account.data_account_type_non_current_assets","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1531","Long-termreceivables","1531","account.data_account_type_non_current_assets","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_1601","Fixedassets","1601","account.data_account_type_fixed_assets","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1602","Accumulateddepreciation","1602","account.data_account_type_depreciation","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1603","Fixedassetsdepreciationreserves","1603","account.data_account_type_depreciation","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1604","Constructioninprogress","1604","account.data_account_type_non_current_assets","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1605","Engineeringmaterials","1605","account.data_account_type_non_current_assets","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1606","Liquidationoffixedassets","1606","account.data_account_type_depreciation","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1701","IntangibleAssets","1701","account.data_account_type_non_current_assets","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1702","Accumulatedamortization","1702","account.data_account_type_depreciation","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1703","IntangibleAssetsDepreciationReserves","1703","account.data_account_type_depreciation","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1711","Goodwill","1711","account.data_account_type_non_current_assets","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_1801","Long-termamortizedexpenses","1801","account.data_account_type_depreciation","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_2001","Short-termborrowing","2001","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2201","BillsPayable","2201","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2202","AccountsPayable","2202","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2203","DepositReceived","2203","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2211","Payrollpayable","2211","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2221","Taxpayable","2221","account.data_account_type_current_liabilities","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2231","Interestpayable","2231","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2241","Dividentspayable","2241","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2501","Otherpayable","2501","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2502","BondsPayable","2502","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2701","LongTermpayables","2701","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2711","Accountpayablespecialfunds","2711","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2801","Projectedliabilities","2801","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_2901","DeferredTaxLiability","2901","account.data_account_type_payable","l10n_cn.l10n_chart_china_small_business","True"
"l10n_cn_4001","Paidincapital","4001","account.data_account_type_equity","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_4002","CapitalSurplus","4002","account.data_account_type_equity","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_4003","OtherComprehensiveIncome","4003","account.data_account_type_equity","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_4101","SurplusReserve","4101","account.data_account_type_equity","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_4103","Profitfortheyear","4103","account.data_account_type_equity","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_4104","Profitdistribution","4104","account.data_account_type_equity","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_5001","ProductionCosts","5001","account.data_account_type_direct_costs","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_5101","ManufacturingExpenses","5101","account.data_account_type_direct_costs","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_5201","ServiceCost","5201","account.data_account_type_direct_costs","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_5301","R&Dexpenditure","5301","account.data_account_type_direct_costs","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6001","MainBusinessIncome","6001","account.data_account_type_revenue","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6051","OtherBusinessIncome","6051","account.data_account_type_other_income","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6101","GainsandLossesoffairvaluechange","6101","account.data_account_type_other_income","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6111","Incomefrominvestment","6111","account.data_account_type_other_income","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6301","Non-operatingIncome","6301","account.data_account_type_other_income","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6401","MainBusinessCost","6401","account.data_account_type_expenses","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6402","OtherOperatingCosts","6402","account.data_account_type_expenses","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6403","OperatingTaxesandSurcharges","6403","account.data_account_type_expenses","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6601","SellingExpenses","6601","account.data_account_type_expenses","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6602","ManagementExpenses","6602","account.data_account_type_expenses","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6603","FinancialExpenses","6603","account.data_account_type_expenses","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6701","AssetsimpairmentLoss","6701","account.data_account_type_expenses","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6711","Non-operatingexpenses","6711","account.data_account_type_expenses","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6801","IncomeTaxExpense","6801","account.data_account_type_expenses","l10n_cn.l10n_chart_china_small_business","False"
"l10n_cn_6901","Prioryearincomeadjustment","6901","account.data_account_type_expenses","l10n_cn.l10n_chart_china_small_business","False"
