"id","name","code","chart_template_id/id","user_type_id/id","reconcile"
"chart_cz_062000","Podílyvúčetníchjednotkáchpodpodstatnýmvplyvem","062000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_063000","Ostatnídlouhodobécennépapíryapodíly","063000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_065000","Dluhovécennépapírydrženédosplatnosti","065000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_066000","Zápůjčkyaúvéry-ovládanánenoovládajicíosoba","066000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_067000","Zápůjčkyaúvéry-podstatnívliv","067000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_068000","Ostatnízápůjčkyaúvéry","068000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_069000","Jinýdlouhodobýfinančnímajetek","069000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_072000","Oprávkyknehmotnýmvýsledkůmvýzkumuavývoje","072000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_073000","Oprávkyksoftwaru","073000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_074000","Oprávkykocenitelnýmprávům","074000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_075000","Oprávkykegoodwillu","075000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_079000","Oprávkykostatnímudlouhodobémunehmotnémumajetku","079000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_081000","Oprávkykstavbám","081000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_082000","Oprávkykhmotnýmmovitýmvěcemajejichsouborům","082000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_085000","Oprávkykpěstitelskýmcelkůmtrvalýchporostů","085000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_086000","Oprávkykdospělýmzvířatůmajejichskupinám","086000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_089000","Oprávkykjinémudlouhodobémuhmotnémumajetku","089000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_091000","Opravnápoložkakdlouhodobémunehmotnémumajetku","091000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_092000","Opravnápoložkakdlouhodobémuhmotnémumajetku","092000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_093000","Opravnápoložkakdlouhodobémunedokončenémunehmotnémumajetku","093000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_094000","Opravnápoložkakdlouhodobémunedokončenémuhmotnémumajetku","094000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_095000","Opravnápoložkakposkytnutýmzálohámnadlouhodobýmajetek","095000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_096000","Opravnápoložkakdlouhodobémufinančnímumajetku","096000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_097000","Oceňovacírozdílknabytémumajetku","097000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_098000","Oprávkykoceňovacímurozdíluknabytémumajetku","098000","l10n_cz.cz_chart_template","account.data_account_type_non_current_assets","False"
"chart_cz_111000","Pořízenímateriálu","111000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_112000","Materiálnaskladě","112000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_119000","Materiálnacestě","119000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_121000","Nedokončenávýroba","121000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_122000","Polotovary","122000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_123000","Výrobky","123000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_124000","Mladáaostatnízvířataajejichskupiny","124000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_131000","Pořízenízboží","131000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_132000","Zbožínaskladěavprodejnách","132000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_139000","Zbožínacestě","139000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_151000","Poskytnutézálohynamateriál","151000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_152000","Poskytnutézálohynazvířata","152000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_153000","Poskytnutézálohynazboží","153000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_191000","Opravnápoložkakmateriálu","191000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_192000","Opravnápoložkaknedokončenévýrobě","192000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_193000","Opravnápoložkakpolotovarům","193000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_194000","Opravnápoložkakvýrobkům","194000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_195000","Opravnápoložkakmladýmaostatnímzvířatůmajejichskupinám","195000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_196000","Opravnápoložkakezboží","196000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_197000","Opravnápoložkakzálohámnamateriál","197000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_198000","Opravnápoložkakzálohámnazvířata","198000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_199000","Opravnápoložkakzálohámnazboží","199000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_211000","Pokladna","211000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_213000","Ceniny","213000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_221000","Bankovníúčty","221000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_231000","Krátkodobéúvěry","231000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_232000","Eskontníúvěry","232000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_241000","Emitovanékrátkodobédluhopisy","241000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_249000","Ostatníkrátkodobéfinančnívýpomoci","249000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_251000","Majetkovécennépapírykobchodování","251000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_252000","Vlastníakcieavlastníobchodnípodíly","252000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_253000","Dluhovécennépapírykobchodování","253000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_255000","Vlastnídluhopisy","255000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_256000","Dluhovécennépapírysesplatnostídojednohorokudrženédosplatnosti","256000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_257000","Ostatnícennépapíry","257000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_259000","Pořízováníkrátkodobéhofinančníhomajetku","259000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_261000","Penízenacestě","261000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_291000","Opravnápoložkakekrátkodobémufinančnímumajetku","291000","l10n_cz.cz_chart_template","account.data_account_type_liquidity","False"
"chart_cz_311000","Odběratelé","311000","l10n_cz.cz_chart_template","account.data_account_type_receivable","True"
"chart_cz_313000","Pohledávkyzaeskontovanécennépapíry","313000","l10n_cz.cz_chart_template","account.data_account_type_receivable","True"
"chart_cz_314000","Poskytnutéprovoznízálohy","314000","l10n_cz.cz_chart_template","account.data_account_type_receivable","True"
"chart_cz_315000","Ostatnípohledávky","315000","l10n_cz.cz_chart_template","account.data_account_type_receivable","True"
"chart_cz_321000","Dodavatelé","321000","l10n_cz.cz_chart_template","account.data_account_type_payable","True"
"chart_cz_322000","Směnkykúhradě","322000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_324000","Přijatéprovoznízálohy","324000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_325000","Ostatnízávazky","325000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_331000","Zaměstnanci","331000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_333000","Ostatnízávazkyvůčizaměstnancům","333000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_335000","Pohledávkyzazaměstnanci","335000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_336000","Zúčtovánísinstitucemisociálníhozabezpečeníazdravotníhopojištění","336000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_341000","Daňzpříjmů","341000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_342000","Ostatnípřímédaně","342000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_343000","Daňzpřidanéhodnoty","343000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_343115","DPHsníženásazbavstup","343115","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_343121","DPHzákladnísazbavstup","343121","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_343215","DPHsníženásazbavýstup","343215","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_343221","DPHzákladnísazbavýstup","343221","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_345000","Ostatnídaněapoplatky","345000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_346000","Dotacezestátníhorozpočtu","346000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_347000","Ostatnídodace","347000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_349000","SpojovacíúčetkDPH","349000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_351000","Pohledávky–ovládanáneboovládajícíosoba","351000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_352000","Pohledávky–podstatnývliv","352000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_353000","Pohledávkyzaupsanýzákladníkapitál","353000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_354000","Pohledávkyzaspolečníkypřiúhraděztráty","354000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_355000","Ostatnípohledávkyzaspolečníkyobchodníkorporace","355000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_358000","Pohledávkyzaspolečníkyzdruženýmivespolečnosti","358000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_361000","Závazky–ovládanáneboovládajícíosoba","361000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_362000","Závazky-podstatnývliv","362000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_364000","Závazkykespolečníkůmpřirozdělovánízisku","364000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_365000","Ostatnízávazkykespolečníkůmobchodníkorporace","365000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_366000","Závazkykespolečníkůmačlenůmdružstvazezávisléčinnosti","366000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_367000","Závazkyzupsanýchnesplacenýchcennýchpapírůavkladů","367000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_368000","Závazkykespolečníkůmsdruženýmvespolečnosti","368000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_371000","Pohledávkyzprodejezávodu","371000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_372000","Závazkyzkoupězávodu","372000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_373000","Pohledávkyazávazkyzpevnýchtermínovýchoperací","373000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_374000","Pohledávkyznájmuapachtu","374000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_375000","Pohledávkyzemitovanýchdluhopisů","375000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_376000","Nakoupenéopce","376000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_377000","Prodanéopce","377000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_378000","Jinépohledávky","378000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_379000","Jinézávazky","379000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_381000","Nákladypříštíchobdobí","381000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_382000","Komplexnínákladypříštíchobdobí","382000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_383000","Výdajepříštíchobdobí","383000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_384000","Výnosypříštíchobdobí","384000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_385000","Příjmypříštíchobdobí","385000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_388000","Dohadnéúčtyaktivní","388000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_389000","Dohadnéúčtypasivní","389000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_391000","Opravnápoložkakpohledávkám","391000","l10n_cz.cz_chart_template","account.data_account_type_current_assets","False"
"chart_cz_395000","Vnitřnízúčtování","395000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_398000","Spojovacíúčetpřispolečnosti(sdružení)","398000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_411000","Základníkapitál","411000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_412000","Ážio","412000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_413000","Ostatníkapitálovéfondy","413000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_414000","Oceňovacírozdílyzpřeceněnímajetkuazávazků","414000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_416000","Rozdílyzpřeceněnípřipřemenáchobchodníchkorporací","416000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_417000","Rozdílyzpřeměnobchodníchkorporací","417000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_418000","Oceňovacírozdílyzpřeceněnípřipřeměnáchobchodníchkorporací","418000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_419000","Změnyzákladníhokapitálu","419000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_421000","Rezervnífond","421000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_422000","Nedělitelnýfond","422000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_423000","Statutárnífondy","423000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_424000","Ostatnífondyzezisku","424000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_426000","Jinývýsledekhospodářeníminulýchlet","426000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_428000","Nerozdělenýziskminulýchlet","428000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_429000","Neuhrazenáztrátaminulýchlet","429000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_431000","Výsledekhospodařenívschvalovacímřízení","431000","l10n_cz.cz_chart_template","account.data_unaffected_earnings","False"
"chart_cz_432000","Zálohynapodílynazisku","432000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_451000","Rezervypodlezvláštníchprávníchpředpisů","451000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_453000","Rezervanadaňzpříjmů","453000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_459000","Ostatnírezervy","459000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_461000","Dlouhodobéúvěry","461000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_471000","Dlouhodobézávazky–ovládanáneboovládajícíosoba","471000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_472000","Dlouhodobézávazky–podstatnývliv","472000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_473000","Emitovanédluhopisy","473000","l10n_cz.cz_chart_template","account.data_account_type_non_current_liabilities","False"
"chart_cz_474000","Závazkyznájmuapachtu","474000","l10n_cz.cz_chart_template","account.data_account_type_current_liabilities","False"
"chart_cz_475000","Dlouhodobépřijatézálohy","475000","l10n_cz.cz_chart_template","account.data_account_type_non_current_liabilities","False"
"chart_cz_478000","Dlouhodobésměnkykúhradě","478000","l10n_cz.cz_chart_template","account.data_account_type_non_current_liabilities","False"
"chart_cz_479000","Ostatnídlouhodobézávazky","479000","l10n_cz.cz_chart_template","account.data_account_type_non_current_liabilities","False"
"chart_cz_481000","Odloženýdaňovýzávazekapohledávka","481000","l10n_cz.cz_chart_template","account.data_account_type_non_current_liabilities","False"
"chart_cz_491000","Účetindividuálníhopodnikatele","491000","l10n_cz.cz_chart_template","account.data_account_type_equity","False"
"chart_cz_501000","Spotřebamateriálu","501000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_502000","Spotřebaenergie","502000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_503000","Spotřebaostatníchneskladovatelnýchdodávek","503000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_504000","Prodanézboží","504000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_511000","Opravyaudržování","511000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_512000","Cestovné","512000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_513000","Nákladynareprezentaci","513000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_518000","Ostatníslužby","518000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_521000","Mzdovénáklady","521000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_522000","Příjmyspolečníkůobchodníkorporacezezávisléčinnosti","522000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_523000","Odměnyčlenůmorgánůobchodníkorporace","523000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_524000","Zákonnésociálníazdravotnípojištění","524000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_525000","Ostatnísociálnípojištění","525000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_526000","Zdravotníasociálnípojištěníindividuálníhopodnikatele","526000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_527000","Zákonnésociálnínáklady","527000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_528000","Ostatnísociálnínáklady","528000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_531000","Daňsilniční","531000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_532000","Daňznemovitýchvěcí","532000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_538000","Ostatnídaněapoplatky","538000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_541000","Zůstatkovácenaprodanéhodlouhodobéhonehmotnéhoahmotnéhomajetku","541000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_542000","Prodanýmateriál","542000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_543000","Dary","543000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_544000","Smluvnípokutyaúrokyzprodlení","544000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_545000","Ostatnípokutyapenále","545000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_546000","Odpispohledávky","546000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_547000","Mimořádnéprovoznínáklady","547000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_548000","Ostatníprovoznínáklady","548000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_549000","Mankaaškodyzprovozníčinnosti","549000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_551000","Odpisydlouhodobéhonehmotnéhoahmotnéhomajetku","551000","l10n_cz.cz_chart_template","account.data_account_type_depreciation","False"
"chart_cz_552000","Tvorbaazúčtovánízákonnýchrezervpodlezvláštníchprávníchpředpisů","552000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_554000","Tvorbaazúčtováníostatníchrezerv","554000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_555000","Tvorbaazúčtováníkomplexníchnákladůpříštíchobdobí","555000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_557000","Zúčtováníoprávkykoceňovacímurozdíluknabytémumajetku","557000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_558000","Tvorbaazúčtovánízákonnýchopravnýchpoložekvprovozníčinnosti","558000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_559000","Tvorbaazúčtováníopravnýchpoložekvprovozníčinnosti","559000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_561000","Prodanécennépapíryapodíly","561000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_562000","Úroky","562000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_563000","Kursovéztráty","563000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_564000","Nákladynapřeceněnícennýchpapírů","564000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_565000","Nákladyzfinančníhomajetku","565000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_566000","Nákladyzderivátovýchoperací","566000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_567000","Mimořádnéfinančnínáklady","567000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_568000","Ostatnífinančnínáklady","568000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_569000","Mankaaškodynafinančnímmajetku","569000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_574000","Tvorbaazúčtovánífinančníchrezerv","574000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_579000","Tvorbaazúčtováníopravnýchpoložekvefinančníčinnosti","579000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_581000","Změnastavunedokončenévýroby","581000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_582000","Změnastavupolotovarů","582000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_583000","Změnastavuvýrobků","583000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_584000","Změnastavumladýchaostatníchzvířat","584000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_585000","Aktivacemateriáluazboží","585000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_586000","Aktivacevnitropodnikovýchslužeb","586000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_587000","Aktivacedlouhodobéhonehmotnéhomajetku","587000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_588000","Aktivacedlouhodobéhohmotnéhomajetku","588000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
