"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"account_full_136","Ajustesporvaloracióndeactivosnocorrientesygruposenajenablesdeelementos,mantenidosparalaventa","136","account.data_account_type_equity","l10n_es.account_chart_template_full","False"
"account_full_140","Provisiónporretribucionesdelpersonal","140","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_full","True"
"account_full_146","Provisiónparareestructuraciones","146","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_full","True"
"account_full_147","Provisiónportransaccionesconpagosbasadoseninstrumentosdepatrimonio","147","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_full","True"
"account_full_1765","Pasivosporderivadosfinancieros,carterdenegociación","1765","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_full","True"
"account_full_1768","Pasivosporderivadosfinancieros,instrumentosdecobertura","1768","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_full","True"
"account_full_178","Obligacionesybonosconvertibles","178","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_189","Garantíasfinancieras","189","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_204","Fondodecomercio","204","account.data_account_type_fixed_assets","l10n_es.account_chart_template_full","False"
"account_full_2403","Participacionesenempresasdelgrupo","2403","account.data_account_type_fixed_assets","l10n_es.account_chart_template_full","False"
"account_full_2404","Participacionesenempresasasociadas","2404","account.data_account_type_fixed_assets","l10n_es.account_chart_template_full","False"
"account_full_2405","Participacionesenotraspartesvinculadas","2405","account.data_account_type_fixed_assets","l10n_es.account_chart_template_full","False"
"account_full_2493","Desembolsospendientessobreparticipacionesenempresasdelgrupo","2493","account.data_account_type_fixed_assets","l10n_es.account_chart_template_full","False"
"account_full_2494","Desembolsospendientessobreparticipacionesenempresasasociadas","2494","account.data_account_type_fixed_assets","l10n_es.account_chart_template_full","False"
"account_full_2495","Desembolsospendientessobreparticipacionesenotraspartesvinculadas","2495","account.data_account_type_fixed_assets","l10n_es.account_chart_template_full","False"
"account_full_2550","Activosporderivadosfinancieros,carteradenegociación","2550","account.data_account_type_fixed_assets","l10n_es.account_chart_template_full","False"
"account_full_2553","Activosporderivadosfinancieros,instrumentosdecobertura","2553","account.data_account_type_fixed_assets","l10n_es.account_chart_template_full","False"
"account_full_257","Derechosdereembolsoderivadosdecontratosdesegurorelativosaretribucionesalpersonal","257","account.data_account_type_fixed_assets","l10n_es.account_chart_template_full","False"
"account_full_466","Remuneracionesmediantesistemasdeaportacióndefinidapendientesdepago","466","account.data_account_type_payable","l10n_es.account_chart_template_full","True"
"account_full_490","Deteriorodevalordecréditosporoperacionescomerciales","490","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_501","Obligacionesybonosconvertiblesacortoplazo","501","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_5091","Obligacionesybonosconvertiblesamortizados","5091","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","True"
"account_full_5296","Provisiónacortoplazoparareestructuracionesdepatrimonio","5296","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","True"
"account_full_5297","Provisiónacortoplazoportransaccionesconpagosbasadoseninstrumentos","5297","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","True"
"account_full_551","Cuentacorrienteconsociosyadministradores","551","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_5530","Sociosdesociedaddisuelta","5530","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_5531","Socios,cuentadefusión","5531","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_5532","Sociosdesociedadescindida","5532","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_5533","Socios,cuentadeescisión","5533","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_5593","Activosporderivadosfinancierosacortoplazo,instrumentosdecobertura","5593","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_5598","Pasivosporderivadosfinancierosacortoplazo,instrumentosdecobertura","5598","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_569","Garantíasfinancierasacortoplazo","569","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_580","Inmovilizado","580","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_581","Inversionesconpersonasyentidadesvinculadas","581","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_582","Inversionesfinancieras","582","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_583","Existencias,deudorescomercialesyotrascuentasacobrar","583","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_584","Otrosactivos","584","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_585","Provisiones","585","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_586","Deudasconcaracterísticasespeciales","586","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_587","Deudasconpersonasyentidadesvinculadas","587","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_588","Acreedorescomercialesyotrascuentasapagar","588","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_589","Otrospasivos","589","account.data_account_type_current_liabilities","l10n_es.account_chart_template_full","False"
"account_full_5990","Deteriorodevalordeinmovilizadonocorrientemantenidoparalaventa","5990","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_5991","Deteriorodevalordeinversionesyentidadesvinculadasnocorrientesmantenidasparalaventa","5991","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_5992","Deteriorodevalordeinversionesfinancierasnocorrientesmantenidasparalaventa","5992","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_5993","Deteriorodevalordeexistencias,deudorescomercialesyotrascuentasacobrarintegradosenungrupoenajenablemantenidoparalaventa","5993","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_5994","Deteriorodevalordeotrosactivosmantenidosparalaventa","5994","account.data_account_type_current_assets","l10n_es.account_chart_template_full","False"
"account_full_643","Retribucionesmediantesistemasdeaportacióndefinida","643","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_6440","Contribucionesanuales","6440","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_6442","Otroscostes","6442","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_6450","Retribucionesalpersonalliquidadosconinstrumentosdepatrimonio","6450","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_6457","Retribucionesalpersonalliquidadosenefectivobasadoeninstrumentosdepatrimonio","6457","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_650","Pérdidasdecréditoscomercialesincobrables","650","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_6510","Beneficiotransferido(gestor)","6510","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_6511","Pérdidasoportada(partícipeoasociadonogestor)","6511","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_659","Otraspérdidasengestióncorriente","659","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_6630","Pérdidasdecarteradenegociación","6630","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_6631","Pérdidasdedesignadosporlaempresa","6631","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_6632","Pérdidasdedisponiblesparalaventa","6632","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_6633","Pérdidasdeinstrumentosdecobertura","6633","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_671","Pérdidasprocedentesdelinmovilizadomaterial","671","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_691","Pérdidaspordeteriorodelinmovilizadomaterial","691","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_694","Pérdidaspordeteriorodecréditosporoperacionescomerciales","694","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_7630","Beneficiosdecarteradenegociación","7630","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_7631","Beneficiosdedesignadosporlaempresa","7631","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_7632","Beneficiosdedisponiblesparalaventa","7632","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_7633","Beneficiosdeinstrumentosdecobertura","7633","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_767","Ingresosdeactivosafectosydederechosdereembolsorelativosaretribucionesalargoplazo","767","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_774","Diferencianegativaencombinacionesdenegocios","774","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_791","Reversióndeldeteriorodelinmovilizadomaterial","791","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_794","Reversióndeldeteriorodecréditosporoperacionescomerciales","794","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_7950","Excesodeprovisiónporretribucionesalpersonal","7950","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_7956","Excesodeprovisiónparareestructuraciones","7956","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_7957","Excesodeprovisiónportransaccionesconpagosbasadoseninstrumentosdepatrimonio","7957","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_800","Pérdidasenactivosfinancierosdisponiblesparalaventa","800","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_802","Transferenciadebeneficiosenactivosfinancierosdisponiblesparalaventa","802","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_810","Pérdidasporcoberturasdeflujosdeefectivo","810","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_811","Pérdidasporcoberturasdeinversionesnetasenunnegocioenelextranjero","811","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_812","Transferenciadebeneficiosporcoberturasdeflujosdeefectivo","812","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_813","Transferenciadebeneficiosporcoberturasdeinversionesnetasenunnegocioenelextranjero","813","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_820","Diferenciasdeconversiónnegativas","820","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_821","Transferenciadediferenciasdeconversiónpositivas","821","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_8300","Impuestocorriente","8300","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_8301","Impuestodiferido","8301","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_833","Ajustesnegativosenlaimposiciónsobrebeneficios","833","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_834","Ingresosfiscalespordiferenciaspermanentes","834","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_835","Ingresosfiscalespordeduccionesybonificaciones","835","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_836","Transferenciadediferenciaspermanentes","836","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_837","Transferenciadededuccionesybonificaciones","837","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_838","Ajustespositivosenlaimposiciónsobrebeneficios","838","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_840","Transferenciadesubvencionesoficialesdecapital","840","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_841","Transferenciadedonacionesylegadosdecapital","841","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_842","Transferenciadeotrassubvenciones,donacionesylegados","842","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_850","Pérdidasactuariales","850","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_851","Ajustesnegativosenactivosporretribucionesalargoplazodeprestacióndefinida","851","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_860","Pérdidasenactivosnocorrientesygruposenajenablesdeelementosmantenidosparalaventa","860","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_862","Transferenciadebeneficiosenactivosnocorrientesygruposenajenablesdeelementosmantenidosparalaventa","862","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_891","Deteriorodeparticipacionesenelpatrimonio,empresasdelgrupo","891","account.data_account_type_depreciation","l10n_es.account_chart_template_full","False"
"account_full_892","Deteriorodeparticipacionesenelpatrimonio,empresasasociadas","892","account.data_account_type_depreciation","l10n_es.account_chart_template_full","False"
"account_full_900","Beneficiosenactivosfinancierosdisponiblesparalaventa","900","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_902","Transferenciadepérdidasenactivosfinancierosdisponiblesparalaventa","902","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_910","Beneficiosporcoberturasdeflujosdeefectivo","910","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_911","Beneficiosporcoberturasdeinversionesnetasenunnegocioenelextranjero","911","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_912","Transferenciadepérdidasporcoberturasdeflujosdeefectivo","912","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_913","Transferenciadepérdidasporcoberturasdeinversionesnetasenunnegocioenelextranjero","913","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_920","Diferenciasdeconversiónpositivas","920","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_921","Transferenciadediferenciasdeconversiónnegativas","921","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_940","Ingresosdesubvencionesoficialesdecapital","940","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_941","Ingresosdedonacionesylegadosdecapital","941","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_942","Ingresosdeotrassubvenciones,donacionesylegados","942","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_950","Gananciasactuariales","950","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_951","Ajustespositivosenactivosporretribucionesalargoplazodeprestacióndefinida","951","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_960","Beneficiosenactivosnocorrientesygruposenajenablesdeelementosmantenidosparalaventa","960","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_962","Transferenciadepérdidasenactivosnocorrientesygruposenajenablesdeelementosmantenidosparalaventa","962","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_991","Recuperacióndeajustesvalorativosnegativosprevios,empresasdelgrupo","991","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_992","Recuperacióndeajustesvalorativosnegativosprevios,empresasasociadas","992","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_993","Transferenciapordeteriorodeajustesvalorativosnegativosprevios,empresasdelgrupo","993","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_994","Transferenciapordeteriorodeajustesvalorativosnegativosprevios,empresasasociadas","994","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
